YEAR,DOY,HOUR,PAR,Swdown,TEMP,SoilT,RH,RAIN,WIND,PRESSURE,aCO2_AW,SWC
2009,43,14,908.57,249.88,-0.24,4.33,78.15,0.00,2.73,"93,132.59",387.87,23.77
2009,43,15,580.39,168.82,-0.16,3.95,76.10,0.00,2.66,"93,130.59",387.87,23.73
2009,43,16,268.26,70.81,-0.34,3.80,76.72,0.00,2.81,"93,131.95",387.87,23.74
2009,43,17,40.15,9.04,-0.98,3.50,78.48,0.00,2.64,"93,135.82",387.87,23.72
2009,43,18,8.08,0.16,-1.38,3.26,79.46,0.00,3.00,"93,149.05",387.87,23.68
2009,43,19,8.04,0.16,-1.70,3.13,79.82,0.00,3.27,"93,151.59",387.87,23.66
2009,43,20,7.98,0.16,-1.85,3.04,79.59,0.00,3.10,"93,166.73",387.87,23.65
2009,43,21,8.05,0.16,-2.06,2.99,80.62,0.00,3.06,"93,176.77",387.87,23.67
2009,43,22,8.01,0.16,-2.27,2.96,79.97,0.00,3.48,"93,183.05",387.87,23.79
2009,43,23,8.05,0.16,-2.59,2.87,80.15,0.00,3.63,"93,180.45",387.87,23.78
2009,44,0,8.05,0.16,-2.93,2.81,81.30,0.00,3.85,"93,184.36",387.87,23.75
2009,44,1,7.96,0.16,-2.98,2.71,80.92,0.00,4.24,"93,184.50",387.87,23.69
2009,44,2,7.90,0.16,-3.27,2.62,84.47,0.00,4.14,"93,200.27",387.87,23.65
2009,44,3,7.93,0.16,-3.61,2.56,87.39,0.00,3.71,"93,195.55",387.87,23.62
2009,44,4,7.91,0.16,-3.63,2.52,86.91,0.00,3.62,"93,194.95",387.87,23.58
2009,44,5,7.93,0.15,-3.58,2.46,86.52,0.00,3.52,"93,192.36",387.87,23.56
2009,44,6,7.96,0.16,-3.74,2.43,86.97,0.00,3.28,"93,176.41",387.87,23.53
2009,44,7,22.52,3.97,-3.84,2.42,89.70,0.00,2.91,"93,183.68",387.87,23.51
2009,44,8,140.83,47.23,-3.66,2.45,89.23,0.00,2.63,"93,188.18",387.87,23.49
2009,44,9,332.96,105.68,-3.39,2.58,89.26,0.00,2.33,"93,184.64",387.87,23.49
2009,44,10,548.06,191.69,-2.98,2.84,88.04,0.00,2.38,"93,186.73",387.87,23.46
2009,44,11,864.03,279.88,-2.30,3.14,86.78,0.00,2.53,"93,178.41",387.87,23.46
2009,44,12,"1,217.90",345.03,-1.57,4.03,83.93,0.00,3.08,"93,144.27",387.87,23.48
2009,44,13,"1,078.21",300.20,-1.15,4.12,82.64,0.00,2.95,"93,103.73",387.87,23.55
2009,44,14,"1,000.17",278.71,-0.60,3.94,78.54,0.00,2.87,"93,074.09",387.87,23.58
2009,44,15,606.75,165.63,-0.43,3.71,76.64,0.00,2.72,"93,071.45",387.87,23.58
2009,44,16,275.75,76.76,-0.81,3.41,78.02,0.00,2.70,"93,075.82",387.87,23.66
2009,44,17,51.49,12.44,-1.17,3.20,79.10,0.00,2.55,"93,081.73",387.87,23.67
2009,44,18,8.12,0.16,-1.59,3.03,79.82,0.00,2.58,"93,106.91",387.87,23.61
2009,44,19,8.03,0.15,-1.74,2.94,80.27,0.00,2.62,"93,121.00",387.87,23.60
2009,44,20,7.98,0.15,-1.88,2.87,80.79,0.00,2.79,"93,129.77",387.87,23.57
2009,44,21,7.99,0.15,-2.25,2.72,81.76,0.00,2.60,"93,145.45",387.87,23.56
2009,44,22,7.97,0.16,-2.35,2.66,80.52,0.00,2.33,"93,149.36",387.87,23.58
2009,44,23,8.03,0.16,-2.45,2.59,79.82,0.00,2.12,"93,149.00",387.87,23.55
2009,45,0,7.98,0.16,-2.58,2.51,79.64,0.00,2.36,"93,151.23",387.87,23.52
2009,45,1,7.95,0.15,-2.63,2.45,79.93,0.00,2.18,"93,141.77",387.87,23.50
2009,45,2,8.01,0.16,-2.82,2.40,81.95,0.00,2.08,"93,130.50",387.87,23.47
2009,45,3,7.91,0.15,-2.93,2.38,83.89,0.00,2.06,"93,108.05",387.87,23.45
2009,45,4,7.98,0.15,-2.98,2.35,84.83,0.00,1.81,"93,093.86",387.87,23.44
2009,45,5,7.99,0.16,-3.04,2.32,84.98,0.00,1.61,"93,085.27",387.87,23.43
2009,45,6,8.02,0.16,-3.15,2.32,84.92,0.00,1.79,"93,075.50",387.87,23.42
2009,45,7,27.60,4.40,-3.23,2.30,85.11,0.00,1.48,"93,082.41",387.87,23.40
2009,45,8,192.32,55.61,-2.98,2.33,84.06,0.00,1.74,"93,104.64",387.87,23.42
2009,45,9,512.46,143.66,-2.58,2.63,84.45,0.00,1.69,"93,120.82",387.87,23.39
2009,45,10,823.67,228.91,-2.02,3.11,84.62,0.00,1.80,"93,120.09",387.87,23.40
2009,45,11,"1,044.50",275.42,-1.37,3.42,83.33,0.00,1.80,"93,115.09",387.87,23.41
2009,45,12,"1,180.52",305.14,-0.63,4.30,80.67,0.00,1.83,"93,093.09",387.87,23.41
2009,45,13,"1,193.77",304.49,-0.10,4.30,79.33,0.00,1.95,"93,066.50",387.87,23.41
2009,45,14,899.14,236.57,0.25,3.96,78.16,0.00,1.87,"93,043.95",387.87,23.39
2009,45,15,634.27,168.20,0.52,3.73,75.00,0.00,1.77,"93,026.59",387.87,23.41
2009,45,16,263.94,68.10,0.43,3.60,75.05,0.00,1.77,"93,007.55",387.87,23.45
2009,45,17,51.93,11.47,0.11,3.41,75.03,0.00,1.88,"92,996.41",387.87,23.47
2009,45,18,8.19,0.16,-0.26,3.26,77.04,0.00,2.10,"93,000.68",387.87,23.51
2009,45,19,8.15,0.16,-0.39,3.19,77.63,0.00,2.41,"93,001.14",387.87,23.58
2009,45,20,8.12,0.16,-0.53,3.15,80.54,0.00,2.36,"92,993.41",387.87,23.59
2009,45,21,8.10,0.16,-0.65,3.14,80.66,0.00,2.34,"92,988.68",387.87,23.57
2009,45,22,8.03,0.15,-0.80,3.08,81.37,0.00,2.55,"92,979.50",387.87,23.56
2009,45,23,8.06,0.15,-1.02,3.00,84.68,0.00,2.55,"92,958.45",387.87,23.58
2009,46,0,8.04,0.15,-1.30,2.95,86.37,0.00,2.64,"92,943.73",387.87,23.56
2009,46,1,8.03,0.15,-1.43,2.91,87.30,0.00,2.72,"92,930.32",387.87,23.54
2009,46,2,8.04,0.15,-1.45,2.81,88.35,0.00,2.77,"92,923.36",387.87,23.48
2009,46,3,8.04,0.15,-1.45,2.77,88.81,0.00,2.92,"92,912.55",387.87,23.46
2009,46,4,7.97,0.15,-1.62,2.67,89.43,0.00,3.23,"92,914.23",387.87,23.46
2009,46,5,8.01,0.15,-1.68,2.59,90.43,0.00,3.03,"92,925.73",387.87,23.45
2009,46,6,8.04,0.15,-1.81,2.58,91.26,0.00,2.81,"92,922.23",387.87,23.43
2009,46,7,29.51,5.55,-1.95,2.53,92.02,0.00,2.65,"92,936.32",387.87,23.42
2009,46,8,213.78,58.72,-1.91,2.62,92.41,0.00,2.37,"92,966.50",387.87,23.40
2009,46,9,429.05,116.64,-1.74,2.90,92.88,0.00,2.41,"92,981.05",387.87,23.38
2009,46,10,633.67,174.76,-1.36,3.15,91.39,0.00,2.75,"92,987.86",387.87,23.38
2009,46,11,758.18,216.86,-0.92,3.41,88.60,0.00,2.79,"92,996.55",387.87,23.38
2009,46,12,"1,004.25",289.39,-0.44,4.03,86.75,0.00,2.93,"92,981.05",387.87,23.38
2009,46,13,"1,081.69",298.83,-0.01,4.06,86.25,0.00,2.97,"92,969.77",387.87,23.39
2009,46,14,842.97,241.38,0.28,3.91,85.31,0.00,2.88,"92,958.82",387.87,23.39
2009,46,15,479.40,144.99,0.15,3.66,84.84,0.00,3.14,"92,964.86",387.87,23.39
2009,46,16,214.49,56.05,-0.19,3.42,85.31,0.00,3.01,"92,976.32",387.87,23.38
2009,46,17,44.03,10.13,-0.60,3.22,86.97,0.00,2.70,"93,003.36",387.87,23.37
2009,46,18,8.19,0.15,-0.98,3.06,89.26,0.00,3.00,"93,040.45",387.87,23.40
2009,46,19,8.06,0.15,-1.17,2.94,89.36,0.00,2.95,"93,064.23",387.87,23.53
2009,46,20,8.05,0.15,-1.32,2.81,88.67,0.00,2.89,"93,075.09",387.87,23.61
2009,46,21,8.12,0.16,-1.41,2.77,88.16,0.00,2.76,"93,091.09",387.87,23.75
2009,46,22,8.03,0.15,-1.60,2.70,88.49,0.00,2.55,"93,098.82",387.87,23.84
2009,46,23,8.02,0.15,-1.70,2.60,88.04,0.00,2.44,"93,094.77",387.87,23.82
2009,47,0,8.07,0.15,-1.89,2.49,88.85,0.00,2.15,"93,097.86",387.87,23.81
2009,47,1,8.01,0.15,-1.96,2.43,89.37,0.00,2.30,"93,087.91",387.87,23.82
2009,47,2,8.03,0.15,-1.99,2.41,90.07,0.00,2.33,"93,075.64",387.87,23.82
2009,47,3,8.05,0.15,-2.07,2.36,90.24,0.00,2.49,"93,049.77",387.87,23.80
2009,47,4,7.99,0.15,-2.11,2.32,90.72,0.00,2.25,"93,035.73",387.87,23.78
2009,47,5,7.95,0.15,-2.13,2.30,91.04,0.00,2.15,"93,039.55",387.87,23.77
2009,47,6,8.03,0.16,-2.29,2.24,92.29,0.00,2.23,"93,039.50",387.87,23.75
2009,47,7,34.77,7.38,-2.33,2.17,91.84,0.00,2.35,"93,049.14",387.87,23.74
2009,47,8,242.67,71.44,-2.05,2.25,90.65,0.00,2.54,"93,081.09",387.87,23.72
2009,47,9,634.10,164.84,-1.56,2.49,89.80,0.00,2.20,"93,105.14",387.87,23.73
2009,47,10,907.75,234.56,-1.08,2.84,88.80,0.00,2.22,"93,120.27",387.87,23.82
2009,47,11,"1,137.26",275.13,-0.58,3.09,87.71,0.00,2.09,"93,129.55",387.87,23.81
2009,47,12,"1,181.34",287.57,-0.01,4.18,87.40,0.00,2.21,"93,115.09",387.87,23.79
2009,47,13,"1,293.94",312.59,0.38,4.23,85.45,0.00,2.19,"93,094.05",387.87,23.73
2009,47,14,865.18,224.26,0.84,3.83,83.49,0.00,2.03,"93,070.82",387.87,23.72
2009,47,15,655.24,175.03,1.04,3.43,81.74,0.00,2.16,"93,060.50",387.87,23.69
2009,47,16,319.51,82.40,0.72,3.25,81.15,0.00,2.32,"93,051.23",387.87,23.68
2009,47,17,68.28,15.69,0.28,3.05,81.16,0.00,2.45,"93,044.68",387.87,23.66
2009,47,18,8.31,0.15,-0.19,2.88,82.42,0.00,2.53,"93,061.05",387.87,23.65
2009,47,19,8.03,0.15,-0.50,2.76,83.14,0.00,3.18,"93,060.05",387.87,23.63
2009,47,20,8.10,0.08,-0.84,2.68,84.75,0.00,3.17,"93,054.18",387.87,23.63
2009,47,21,8.04,0.16,-1.14,2.63,85.11,0.00,2.48,"93,052.91",387.87,23.78
2009,47,22,8.05,0.15,-1.33,2.55,85.05,0.00,2.71,"93,048.86",387.87,23.80
2009,47,23,8.07,0.15,-1.43,2.50,85.15,0.00,2.72,"93,032.95",387.87,23.72
2009,48,0,8.06,0.15,-1.76,2.46,87.38,0.00,2.31,"93,027.23",387.87,23.70
2009,48,1,8.01,0.15,-2.07,2.39,89.39,0.00,2.60,"93,021.68",387.87,23.66
2009,48,2,7.92,0.15,-2.37,2.33,91.08,0.00,1.87,"93,020.14",387.87,23.68
2009,48,3,8.01,0.18,-2.55,2.26,91.97,0.00,2.00,"93,006.32",387.87,23.65
2009,48,4,8.07,0.16,-2.54,2.23,91.60,0.00,2.00,"92,998.59",387.87,23.62
2009,48,5,8.00,0.15,-2.46,2.23,91.16,0.00,2.03,"92,997.00",387.87,23.59
2009,48,6,8.00,0.17,-2.67,2.22,92.06,0.00,2.30,"92,993.05",387.87,23.57
2009,48,7,32.50,6.36,-2.68,2.19,92.65,0.00,2.05,"93,013.09",387.87,23.55
2009,48,8,230.26,65.29,-2.34,2.23,92.30,0.00,2.04,"93,037.50",387.87,23.53
2009,48,9,581.20,154.52,-1.92,2.47,91.97,0.00,2.17,"93,045.32",387.87,23.52
2009,48,10,814.72,221.47,-1.21,2.83,90.02,0.00,2.30,"93,057.77",387.87,23.53
2009,48,11,"1,037.31",271.27,-0.66,3.03,87.91,0.00,2.41,"93,071.27",387.87,23.52
2009,48,12,"1,224.22",313.94,-0.07,3.79,85.55,0.00,2.18,"93,064.14",387.87,23.50
2009,48,13,"1,158.37",293.99,0.57,4.10,82.56,0.00,2.31,"93,049.36",387.87,23.51
2009,48,14,899.01,234.19,0.81,3.68,80.77,0.00,2.37,"93,045.45",387.87,23.49
2009,48,15,693.54,180.91,1.16,3.45,79.08,0.00,2.34,"93,050.77",387.87,23.51
2009,48,16,316.80,80.80,1.01,3.26,81.18,0.00,2.20,"93,048.82",387.87,23.52
2009,48,17,64.17,15.41,0.65,3.03,82.18,0.00,2.26,"93,059.73",387.87,23.52
2009,48,18,8.33,0.15,0.38,2.80,81.44,0.00,2.57,"93,081.00",387.87,23.53
2009,48,19,8.13,0.16,0.14,2.73,81.86,0.00,2.67,"93,089.50",387.87,23.54
2009,48,20,8.21,0.16,0.06,2.68,82.02,0.00,2.35,"93,093.86",387.87,23.52
2009,48,21,8.14,0.15,0.01,2.63,82.00,0.00,2.28,"93,105.59",387.87,23.51
2009,48,22,8.14,0.15,-0.30,2.60,84.41,0.00,2.06,"93,111.86",387.87,23.50
2009,48,23,8.07,0.15,-0.64,2.57,84.58,0.00,2.57,"93,112.86",387.87,23.51
2009,49,0,8.02,0.15,-0.88,2.54,84.87,0.00,2.01,"93,115.27",387.87,23.50
2009,49,1,8.11,0.15,-1.15,2.51,86.39,0.00,1.73,"93,110.36",387.87,23.49
2009,49,2,8.07,0.15,-1.51,2.46,87.54,0.00,1.52,"93,105.36",387.87,23.48
2009,49,3,8.03,0.15,-1.69,2.28,88.16,0.00,1.12,"93,075.86",387.87,23.46
2009,49,4,8.07,0.16,-1.83,2.17,90.00,0.00,1.34,"93,059.05",387.87,23.45
2009,49,5,8.08,0.15,-1.79,2.17,89.75,0.00,1.28,"93,057.45",387.87,23.45
2009,49,6,8.11,0.16,-1.74,2.14,88.74,0.00,1.38,"93,053.18",387.87,23.45
2009,49,7,41.98,8.49,-1.81,2.06,88.66,0.00,2.36,"93,064.00",387.87,23.45
2009,49,8,251.82,69.60,-1.60,2.03,88.53,0.00,1.71,"93,091.73",387.87,23.45
2009,49,9,619.47,154.11,-1.16,2.43,87.62,0.00,1.90,"93,116.82",387.87,23.44
2009,49,10,"1,108.68",277.85,-0.64,2.79,84.32,0.00,2.06,"93,130.64",387.87,23.44
2009,49,11,"1,538.29",371.34,-0.04,3.19,81.92,0.00,2.06,"93,131.09",387.87,23.46
2009,49,12,"1,665.56",395.32,0.37,4.67,82.03,0.00,2.06,"93,108.45",387.87,23.47
2009,49,13,"1,622.57",382.74,0.86,4.65,78.84,0.00,2.32,"93,076.41",387.87,23.49
2009,49,14,"1,246.33",319.70,1.43,4.13,75.44,0.00,2.05,"93,052.45",387.87,23.50
2009,49,15,909.29,242.26,1.93,3.76,71.44,0.00,2.37,"93,028.00",387.87,23.50
2009,49,16,467.44,114.06,2.00,3.58,69.56,0.00,2.21,"93,011.86",387.87,23.51
2009,49,17,96.48,21.42,1.47,3.35,71.15,0.00,2.35,"93,005.73",387.87,23.53
2009,49,18,8.61,0.16,0.89,3.12,73.63,0.00,2.48,"93,020.59",387.87,23.54
2009,49,19,8.19,0.15,0.67,2.99,74.39,0.00,2.69,"93,028.05",387.87,23.56
2009,49,20,8.19,0.15,0.33,2.85,76.86,0.00,2.57,"93,035.18",387.87,23.56
2009,49,21,8.11,0.15,0.16,2.73,77.05,0.00,2.96,"93,039.32",387.87,23.58
2009,49,22,8.10,0.15,-0.05,2.61,78.18,0.00,3.25,"93,032.77",387.87,23.59
2009,49,23,8.15,0.15,-0.16,2.65,79.38,0.00,2.93,"93,015.91",387.87,23.58
2009,50,0,8.15,0.15,-0.49,2.72,81.45,0.00,2.56,"93,001.73",387.87,23.58
2009,50,1,8.09,0.15,-0.61,2.67,81.70,0.00,2.68,"92,974.73",387.87,23.59
2009,50,2,8.14,0.15,-0.75,2.65,81.62,0.00,2.51,"92,938.00",387.87,23.59
2009,50,3,8.06,0.15,-0.87,2.64,82.67,0.00,2.17,"92,893.41",387.87,23.58
2009,50,4,8.06,0.15,-1.13,2.58,84.99,0.00,1.99,"92,863.05",387.87,23.59
2009,50,5,8.03,0.15,-1.19,2.53,84.17,0.00,2.13,"92,845.14",387.87,23.60
2009,50,6,8.01,0.15,-1.32,2.53,84.43,0.00,2.54,"92,824.27",387.87,23.60
2009,50,7,41.73,8.20,-1.33,2.51,84.36,0.00,2.84,"92,823.95",387.87,23.59
2009,50,8,305.72,78.72,-0.96,2.61,82.62,0.00,2.57,"92,843.09",387.87,23.59
2009,50,9,741.34,177.90,-0.70,2.91,82.65,0.00,2.45,"92,844.68",387.87,23.59
2009,50,10,"1,025.76",260.86,-0.44,3.36,82.91,0.00,2.43,"92,839.27",387.87,23.61
2009,50,11,"1,438.12",351.05,0.34,3.82,79.53,0.00,2.47,"92,830.18",387.87,23.63
2009,50,12,"1,471.93",354.30,0.91,5.32,77.84,0.00,2.40,"92,803.95",387.87,23.69
2009,50,13,"1,308.85",307.27,1.45,5.27,75.79,0.00,2.47,"92,771.77",387.87,23.71
2009,50,14,"1,026.45",246.59,1.90,4.62,73.42,0.00,2.73,"92,743.27",387.87,23.72
2009,50,15,698.43,169.47,2.10,4.25,71.66,0.00,2.51,"92,732.41",387.87,23.74
2009,50,16,335.69,78.02,2.13,4.07,70.79,0.00,2.78,"92,728.86",387.87,23.76
2009,50,17,70.57,14.82,1.84,3.85,71.67,0.00,2.26,"92,743.00",387.87,23.78
2009,50,18,8.54,0.15,1.49,3.62,72.66,0.00,2.35,"92,774.59",387.87,23.76
2009,50,19,8.17,0.16,1.29,3.44,72.99,0.00,1.98,"92,804.14",387.87,23.75
2009,50,20,8.14,0.15,0.79,3.30,74.83,0.00,2.47,"92,840.27",387.87,23.73
2009,50,21,8.13,0.15,0.42,3.23,77.96,0.00,2.71,"92,862.73",387.87,23.73
2009,50,22,8.09,0.15,0.08,3.20,82.28,0.00,1.98,"92,885.27",387.87,23.74
2009,50,23,8.10,0.15,-0.23,3.14,84.02,0.00,1.88,"92,885.82",387.87,23.72
2009,51,0,8.06,0.15,-0.42,3.10,84.60,0.00,1.59,"92,898.32",387.87,23.70
2009,51,1,8.05,0.15,-0.63,3.08,86.26,0.00,1.32,"92,903.18",387.87,23.69
2009,51,2,8.04,1.23,-0.78,3.03,87.42,0.00,1.22,"92,904.91",387.87,23.68
2009,51,3,8.05,0.15,-0.82,2.99,86.97,0.00,1.39,"92,894.45",387.87,23.67
2009,51,4,8.00,0.15,-0.92,2.96,87.68,0.00,1.22,"92,895.59",387.87,23.66
2009,51,5,7.99,0.15,-1.18,2.90,89.05,0.00,1.32,"92,903.68",387.87,23.66
2009,51,6,8.04,0.15,-1.51,2.82,90.49,0.00,1.49,"92,908.41",387.87,23.64
2009,51,7,37.40,6.71,-1.62,2.72,89.25,0.00,1.86,"92,932.00",387.87,23.64
2009,51,8,275.75,76.96,-1.34,2.76,88.89,0.00,1.69,"92,970.18",387.87,23.64
2009,51,9,716.43,188.60,-0.85,3.05,87.33,0.00,1.98,"92,990.45",387.87,23.72
2009,51,10,"1,053.62",277.64,-0.40,3.42,85.29,0.00,2.13,"93,006.27",387.87,23.79
2009,51,11,"1,349.77",345.27,0.24,3.81,82.95,0.00,2.20,"93,009.50",387.87,23.82
2009,51,12,"1,473.02",371.67,0.82,5.13,78.22,0.00,2.56,"92,990.00",387.87,23.88
2009,51,13,"1,547.09",383.50,1.31,5.23,74.87,0.00,2.71,"92,964.45",387.87,23.88
2009,51,14,"1,204.67",310.20,1.76,4.73,71.92,0.00,2.44,"92,951.32",387.87,23.87
2009,51,15,864.63,226.57,1.96,4.33,70.47,0.00,2.68,"92,954.86",387.87,23.88
2009,51,16,364.02,102.93,1.74,4.07,71.84,0.00,2.39,"92,961.73",387.87,23.87
2009,51,17,94.52,23.55,1.17,3.81,75.43,0.00,2.15,"92,971.55",387.87,23.85
2009,51,18,8.70,0.17,0.49,3.54,77.59,0.00,2.41,"92,999.95",387.87,23.84
2009,51,19,8.12,0.15,0.18,3.40,78.14,0.00,2.54,"93,015.82",387.87,23.84
2009,51,20,8.12,0.15,0.00,3.31,81.64,0.00,2.52,"93,029.09",387.87,23.82
2009,51,21,8.15,0.15,-0.14,3.23,83.68,0.00,2.33,"93,042.91",387.87,23.80
2009,51,22,8.15,0.15,-0.30,3.22,85.07,0.00,2.32,"93,052.23",387.87,23.80
2009,51,23,8.03,0.15,-0.52,3.22,87.49,0.00,2.39,"93,048.73",387.87,23.81
2009,52,0,8.10,0.15,-0.75,3.17,89.78,0.00,2.39,"93,043.50",387.87,23.82
2009,52,1,8.10,0.15,-0.88,3.11,90.38,0.00,1.98,"93,032.82",387.87,23.84
2009,52,2,8.10,0.16,-0.89,3.06,90.29,0.00,2.49,"93,017.23",387.87,23.84
2009,52,3,8.08,0.15,-0.97,3.03,90.38,0.00,2.32,"92,991.27",387.87,23.83
2009,52,4,7.98,0.15,-1.03,3.02,90.45,0.00,2.26,"92,977.00",387.87,23.87
2009,52,5,8.07,0.15,-1.04,3.00,90.20,0.00,2.35,"92,976.91",387.87,23.87
2009,52,6,8.16,0.15,-0.99,2.97,89.37,0.00,1.99,"92,969.00",387.87,23.85
2009,52,7,57.67,13.28,-0.91,2.97,89.30,0.00,2.13,"92,977.82",387.87,23.84
2009,52,8,300.31,80.38,-0.73,3.01,89.74,0.00,2.04,"93,001.00",387.87,23.82
2009,52,9,620.88,155.66,-0.39,3.18,88.77,0.00,2.20,"93,016.77",387.87,23.87
2009,52,10,994.57,250.89,0.20,3.47,85.74,0.00,2.33,"93,028.27",387.87,24.09
2009,52,11,"1,379.80",326.73,0.90,3.80,84.14,0.00,2.41,"93,026.18",387.87,24.08
2009,52,12,"1,414.20",331.86,1.53,4.66,81.66,0.00,2.36,"93,004.77",387.87,24.08
2009,52,13,"1,282.15",306.33,1.97,4.82,77.95,0.00,2.58,"92,976.27",387.87,24.07
2009,52,14,"1,061.92",260.38,2.27,4.38,75.31,0.00,2.27,"92,953.73",387.87,24.08
2009,52,15,719.44,181.76,2.35,4.11,74.94,0.00,2.39,"92,942.77",387.87,24.08
2009,52,16,359.78,87.71,2.40,3.98,73.45,0.00,2.20,"92,931.55",387.87,24.07
2009,52,17,75.05,16.59,1.85,3.80,74.89,0.00,2.44,"92,933.73",387.87,24.10
2009,52,18,8.57,0.16,1.39,3.61,75.05,0.00,2.46,"92,957.91",387.87,24.09
2009,52,19,8.14,0.15,1.11,3.49,77.41,0.00,2.05,"92,972.27",387.87,24.13
2009,52,20,8.13,0.15,0.86,3.43,79.44,0.00,2.45,"92,973.59",387.87,24.12
2009,52,21,8.14,0.15,0.59,3.36,81.88,0.00,2.45,"92,977.18",387.87,24.16
2009,52,22,8.19,0.15,0.28,3.26,83.39,0.00,2.05,"92,970.86",387.87,24.15
2009,52,23,8.07,0.15,0.08,3.18,84.74,0.00,1.93,"92,960.27",387.87,24.16
2009,53,0,8.10,0.15,-0.10,3.11,85.65,0.00,2.10,"92,943.41",387.87,24.20
2009,53,1,8.07,0.15,-0.21,3.04,85.66,0.00,2.46,"92,927.95",387.87,24.17
2009,53,2,8.03,0.15,-0.44,2.97,86.84,0.00,2.45,"92,906.77",387.87,24.15
2009,53,3,8.04,0.15,-0.73,2.98,88.94,0.00,2.18,"92,887.23",387.87,24.16
2009,53,4,8.03,0.15,-1.01,2.98,91.43,0.00,2.05,"92,880.64",387.87,24.15
2009,53,5,8.05,0.15,-1.26,2.94,93.06,0.00,2.07,"92,884.91",387.87,24.12
2009,53,6,8.14,0.15,-1.42,2.89,93.54,0.00,2.17,"92,889.05",387.87,24.09
2009,53,7,43.63,9.08,-1.46,2.86,93.75,0.00,1.97,"92,896.36",387.87,24.09
2009,53,8,259.85,65.92,-1.18,2.92,92.35,0.00,2.19,"92,915.82",387.87,24.06
2009,53,9,628.39,150.09,-0.87,3.23,90.68,0.00,2.13,"92,930.14",387.87,24.06
2009,53,10,832.38,207.20,-0.39,3.62,88.63,0.00,2.34,"92,940.23",387.87,24.05
2009,53,11,"1,093.52",265.40,0.25,3.90,84.35,0.00,2.52,"92,940.95",387.87,24.08
2009,53,12,"1,240.70",302.02,1.01,4.96,80.05,0.00,2.53,"92,919.14",387.87,24.09
2009,53,13,"1,210.81",296.15,1.59,5.11,77.67,0.00,2.54,"92,887.82",387.87,24.15
2009,53,14,"1,005.80",252.13,1.86,4.55,76.05,0.00,2.76,"92,864.82",387.87,24.20
2009,53,15,718.87,163.33,2.02,4.21,74.47,0.00,2.89,"92,848.55",387.87,24.24
2009,53,16,378.47,86.42,1.94,4.00,75.11,0.00,2.70,"92,844.64",387.87,24.25
2009,53,17,83.24,16.69,1.43,3.77,77.12,0.00,2.57,"92,856.64",387.87,24.23
2009,53,18,8.78,0.16,0.89,3.57,80.82,0.00,2.56,"92,887.95",387.87,24.22
2009,53,19,8.14,0.15,0.65,3.50,82.58,0.00,2.21,"92,914.09",387.87,24.21
2009,53,20,8.14,0.15,0.45,3.43,82.49,0.00,2.43,"92,929.86",387.87,24.20
2009,53,21,8.16,0.15,0.18,3.37,82.40,0.00,2.50,"92,947.55",387.87,24.18
2009,53,22,8.12,0.15,-0.11,3.29,82.47,0.00,2.47,"92,957.32",387.87,24.17
2009,53,23,8.07,0.15,-0.23,3.24,82.55,0.00,2.26,"92,956.18",387.87,24.17
2009,54,0,8.09,0.15,-0.43,3.20,83.33,0.00,2.09,"92,962.91",387.87,24.21
2009,54,1,8.12,0.15,-0.71,3.14,84.64,0.00,2.35,"92,958.86",387.87,24.23
2009,54,2,8.09,0.15,-1.02,3.04,84.53,0.00,2.68,"92,945.41",387.87,24.22
2009,54,3,8.07,0.15,-1.28,2.95,85.95,0.00,2.88,"92,927.73",387.87,24.21
2009,54,4,8.10,0.15,-1.45,2.92,87.14,0.00,2.81,"92,928.68",387.87,24.19
2009,54,5,8.04,0.15,-1.49,2.94,87.10,0.00,2.57,"92,942.73",387.87,24.18
2009,54,6,8.18,0.15,-1.50,2.94,86.28,0.00,2.38,"92,954.68",387.87,24.17
2009,54,7,40.49,10.44,-1.43,2.94,85.64,0.00,2.14,"92,980.77",387.87,24.17
2009,54,8,198.40,47.63,-1.43,3.05,86.87,0.00,2.14,"93,016.64",387.87,24.17
2009,54,9,442.02,110.79,-1.20,3.33,87.63,0.00,2.35,"93,038.36",387.87,24.15
2009,54,10,686.16,180.03,-0.79,3.73,86.90,0.00,2.49,"93,057.36",387.87,24.15
2009,54,11,"1,030.78",247.44,-0.31,4.06,85.42,0.00,2.55,"93,070.68",387.87,24.17
2009,54,12,"1,219.58",280.34,0.32,5.19,81.61,0.00,2.57,"93,061.50",387.87,24.18
2009,54,13,"1,184.96",267.94,0.84,5.18,79.17,0.00,2.43,"93,041.73",387.87,24.19
2009,54,14,"1,017.26",229.68,1.27,4.71,77.95,0.00,2.27,"93,026.59",387.87,24.21
2009,54,15,694.87,156.16,1.44,4.46,75.90,0.00,2.36,"93,012.86",387.87,24.27
2009,54,16,422.37,98.65,1.46,4.30,75.83,0.00,2.20,"93,011.27",387.87,24.41
2009,54,17,98.43,24.41,1.16,4.09,77.24,0.00,2.45,"93,021.91",387.87,24.40
2009,54,18,9.26,0.16,0.70,3.83,78.92,0.00,2.66,"93,048.77",387.87,24.33
2009,54,19,8.16,0.15,0.48,3.70,79.59,0.00,2.81,"93,066.32",387.87,24.26
2009,54,20,8.19,0.15,0.29,3.62,80.05,0.00,2.70,"93,068.18",387.87,24.22
2009,54,21,8.17,0.15,0.23,3.56,79.65,0.00,2.22,"93,074.64",387.87,24.20
